src_ip,dst_ip,protocol,packet_size,timestamp
192.168.137.114,142.250.182.67,17.0,1292.0,1762230721.879638
192.168.137.114,142.250.182.67,17.0,1292.0,1762230721.879678
192.168.137.114,142.250.182.67,17.0,122.0,1762230721.879909
192.168.137.114,142.250.182.67,17.0,973.0,1762230721.880235
142.250.182.67,192.168.137.114,17.0,82.0,1762230721.888891
142.250.182.67,192.168.137.114,17.0,82.0,1762230721.888891
142.250.182.67,192.168.137.114,17.0,1292.0,1762230721.888956
192.168.137.114,142.250.182.67,17.0,1292.0,1762230721.900911
142.250.182.67,192.168.137.114,17.0,1292.0,1762230721.906485
192.168.137.114,142.250.182.67,17.0,1292.0,1762230721.907245
142.250.182.67,192.168.137.114,17.0,349.0,1762230721.910906
142.250.182.67,192.168.137.114,17.0,985.0,1762230721.910906
142.250.182.67,192.168.137.114,17.0,66.0,1762230721.910906
142.250.182.67,192.168.137.114,17.0,66.0,1762230721.910906
142.250.182.67,192.168.137.114,17.0,64.0,1762230721.910906
192.168.137.114,142.250.182.67,17.0,120.0,1762230721.911375
192.168.137.114,142.250.182.67,17.0,73.0,1762230721.911736
192.168.137.114,142.250.182.67,17.0,73.0,1762230721.912021
142.250.182.67,192.168.137.114,17.0,1292.0,1762230721.933354
192.168.137.114,142.250.182.67,17.0,115.0,1762230721.935823
142.250.182.67,192.168.137.114,17.0,162.0,1762230721.941275
192.168.137.114,142.250.182.67,17.0,75.0,1762230721.945823
142.250.182.67,192.168.137.114,17.0,577.0,1762230721.946577
142.250.182.67,192.168.137.114,17.0,64.0,1762230721.947028
192.168.137.114,142.250.182.67,17.0,79.0,1762230721.948775
192.168.137.114,142.250.182.67,17.0,75.0,1762230721.949085
142.250.182.67,192.168.137.114,17.0,67.0,1762230721.979116
192.168.137.1,192.168.137.114,17.0,678.0,1762230722.036139
192.168.137.114,23.48.32.202,17.0,1292.0,1762230722.039035
192.168.137.114,23.48.32.202,17.0,1292.0,1762230722.039182
23.48.32.202,192.168.137.114,17.0,82.0,1762230722.168985
23.48.32.202,192.168.137.114,17.0,1292.0,1762230722.168985
23.48.32.202,192.168.137.114,17.0,1292.0,1762230722.174357
23.48.32.202,192.168.137.114,17.0,295.0,1762230722.174357
192.168.137.114,23.48.32.202,17.0,208.0,1762230722.181227
192.168.137.114,23.48.32.202,17.0,1292.0,1762230722.182279
192.168.137.114,23.48.32.202,17.0,1292.0,1762230722.182446
192.168.137.114,23.48.32.202,17.0,405.0,1762230722.182521
192.168.137.114,23.48.32.202,17.0,309.0,1762230722.182631
23.48.32.202,192.168.137.114,17.0,345.0,1762230722.308013
23.48.32.202,192.168.137.114,17.0,100.0,1762230722.308013
23.48.32.202,192.168.137.114,17.0,63.0,1762230722.308013
23.48.32.202,192.168.137.114,17.0,112.0,1762230722.308013
23.48.32.202,192.168.137.114,17.0,65.0,1762230722.308013
23.48.32.202,192.168.137.114,17.0,65.0,1762230722.308013
192.168.137.114,23.48.32.202,17.0,73.0,1762230722.308766
192.168.137.114,23.48.32.202,17.0,73.0,1762230722.308869
23.48.32.202,192.168.137.114,17.0,66.0,1762230722.385081
192.168.137.114,23.48.32.202,17.0,71.0,1762230722.60015
192.168.137.114,192.168.137.1,17.0,72.0,1762230722.696092
192.168.137.114,192.168.29.146,17.0,87.0,1762230722.71076
23.48.32.202,192.168.137.114,17.0,66.0,1762230722.766902
23.48.32.202,192.168.137.114,17.0,964.0,1762230722.773944
23.48.32.202,192.168.137.114,17.0,63.0,1762230722.773944
192.168.137.114,23.48.32.202,17.0,77.0,1762230722.774645
192.168.137.114,192.168.137.1,17.0,76.0,1762230722.857729
192.168.137.114,192.168.137.1,17.0,76.0,1762230722.858452
192.168.137.114,100.27.56.205,6.0,54.0,1762230722.858603
192.168.137.114,100.27.56.205,6.0,54.0,1762230722.85867
192.168.137.114,192.168.137.1,17.0,72.0,1762230722.866424
23.48.32.202,192.168.137.114,17.0,66.0,1762230722.927014
192.168.137.114,192.168.137.1,17.0,92.0,1762230722.964047
192.168.137.114,192.168.137.1,17.0,92.0,1762230722.964207
192.168.137.114,20.52.64.200,6.0,171.0,1762230722.964549
192.168.137.114,20.52.64.200,6.0,93.0,1762230722.964596
192.168.137.114,20.52.64.200,6.0,1494.0,1762230722.964622
192.168.137.114,20.52.64.200,6.0,691.0,1762230722.964622
192.168.137.114,192.168.137.1,17.0,92.0,1762230722.982934
192.168.137.1,192.168.137.114,17.0,736.0,1762230723.009615
192.168.137.1,192.168.137.114,17.0,736.0,1762230723.009615
192.168.137.1,192.168.137.114,17.0,407.0,1762230723.018949
192.168.137.114,192.168.137.1,17.0,76.0,1762230723.02013
192.168.137.114,23.48.32.221,17.0,1292.0,1762230723.020915
192.168.137.114,23.48.32.221,17.0,1292.0,1762230723.020975
192.168.137.1,192.168.137.114,17.0,407.0,1762230723.023689
192.168.137.114,44.216.253.181,6.0,66.0,1762230723.024548
192.168.137.1,192.168.137.114,17.0,137.0,1762230723.026782
20.52.64.200,192.168.137.114,6.0,54.0,1762230723.112308
20.52.64.200,192.168.137.114,6.0,54.0,1762230723.112308
20.52.64.200,192.168.137.114,6.0,93.0,1762230723.112308
192.168.137.1,192.168.137.114,17.0,268.0,1762230723.11303
192.168.137.114,44.216.253.181,6.0,66.0,1762230723.11509
100.27.56.205,192.168.137.114,6.0,54.0,1762230723.115552
192.168.137.1,192.168.137.114,17.0,444.0,1762230723.131985
192.168.137.1,192.168.137.114,17.0,444.0,1762230723.131985
192.168.137.114,52.182.143.210,6.0,66.0,1762230723.141004
192.168.137.114,20.52.64.200,6.0,54.0,1762230723.160744
23.48.32.221,192.168.137.114,17.0,82.0,1762230723.162107
23.48.32.221,192.168.137.114,17.0,1292.0,1762230723.162107
23.48.32.221,192.168.137.114,17.0,1292.0,1762230723.162107
23.48.32.221,192.168.137.114,17.0,295.0,1762230723.162107
192.168.137.114,23.48.32.221,17.0,1292.0,1762230723.166217
44.216.253.181,192.168.137.114,6.0,66.0,1762230723.265097
192.168.137.114,44.216.253.181,6.0,54.0,1762230723.265439
192.168.137.114,44.216.253.181,6.0,1514.0,1762230723.267026
192.168.137.114,44.216.253.181,6.0,490.0,1762230723.267026
44.216.253.181,192.168.137.114,6.0,54.0,1762230723.272301
23.48.32.221,192.168.137.114,17.0,345.0,1762230723.294359
23.48.32.221,192.168.137.114,17.0,106.0,1762230723.294359
23.48.32.221,192.168.137.114,17.0,63.0,1762230723.294359
23.48.32.221,192.168.137.114,17.0,112.0,1762230723.294359
192.168.137.114,23.48.32.221,17.0,73.0,1762230723.294991
192.168.137.114,23.48.32.221,17.0,73.0,1762230723.295405
20.52.64.200,192.168.137.114,6.0,153.0,1762230723.308123
192.168.137.114,20.52.64.200,6.0,89.0,1762230723.309249
44.216.253.181,192.168.137.114,6.0,66.0,1762230723.342303
192.168.137.114,44.216.253.181,6.0,54.0,1762230723.342555
192.168.137.114,44.216.253.181,6.0,1514.0,1762230723.343549
192.168.137.114,44.216.253.181,6.0,554.0,1762230723.343549
44.216.253.181,192.168.137.114,6.0,54.0,1762230723.37137
192.168.137.114,13.107.236.201,6.0,66.0,1762230723.395676
52.182.143.210,192.168.137.114,6.0,66.0,1762230723.397745
44.216.253.181,192.168.137.114,6.0,66.0,1762230723.419997
23.48.32.221,192.168.137.114,17.0,66.0,1762230723.42356
44.216.253.181,192.168.137.114,6.0,66.0,1762230723.442015
192.168.137.114,34.120.195.249,6.0,55.0,1762230723.456367
34.120.195.249,192.168.137.114,6.0,66.0,1762230723.48347
44.216.253.181,192.168.137.114,6.0,2974.0,1762230723.490038
192.168.137.114,44.216.253.181,6.0,54.0,1762230723.490226
44.216.253.181,192.168.137.114,6.0,1448.0,1762230723.492531
192.168.137.114,44.216.253.181,6.0,180.0,1762230723.49504
192.168.137.114,44.216.253.181,6.0,153.0,1762230723.495599
192.168.137.114,44.216.253.181,6.0,534.0,1762230723.496133
192.168.137.114,44.216.253.181,6.0,1514.0,1762230723.49636
192.168.137.114,44.216.253.181,6.0,1514.0,1762230723.49636
192.168.137.114,44.216.253.181,6.0,1514.0,1762230723.49636
192.168.137.114,44.216.253.181,6.0,891.0,1762230723.49636
20.52.64.200,192.168.137.114,6.0,54.0,1762230723.500373
44.216.253.181,192.168.137.114,6.0,2974.0,1762230723.591671
44.216.253.181,192.168.137.114,6.0,1448.0,1762230723.591671
192.168.137.114,44.216.253.181,6.0,54.0,1762230723.591892
172.217.24.106,192.168.137.114,17.0,120.0,1762230723.592939
192.168.137.114,44.216.253.181,6.0,180.0,1762230723.593279
192.168.137.114,172.217.24.106,17.0,75.0,1762230723.627973
192.168.137.114,150.171.21.201,6.0,66.0,1762230723.660301
44.216.253.181,192.168.137.114,6.0,54.0,1762230723.718897
44.216.253.181,192.168.137.114,6.0,258.0,1762230723.718897
44.216.253.181,192.168.137.114,6.0,132.0,1762230723.718897
192.168.137.114,44.216.253.181,6.0,54.0,1762230723.719031
192.168.137.114,44.216.253.181,6.0,92.0,1762230723.719675
44.216.253.181,192.168.137.114,6.0,54.0,1762230723.723863
44.216.253.181,192.168.137.114,6.0,54.0,1762230723.723863
44.216.253.181,192.168.137.114,6.0,219.0,1762230723.724383
44.216.253.181,192.168.137.114,6.0,92.0,1762230723.72917
192.168.137.114,44.216.253.181,6.0,54.0,1762230723.729217
44.216.253.181,192.168.137.114,6.0,54.0,1762230723.818045
44.216.253.181,192.168.137.114,6.0,258.0,1762230723.818045
44.216.253.181,192.168.137.114,6.0,123.0,1762230723.818045
192.168.137.114,44.216.253.181,6.0,54.0,1762230723.818196
192.168.137.114,208.84.5.201,6.0,66.0,1762230723.925475
44.216.253.181,192.168.137.114,6.0,54.0,1762230723.98982
192.168.137.114,208.84.5.201,6.0,66.0,1762230724.927358
52.182.143.210,192.168.137.114,6.0,66.0,1762230724.94873
192.168.137.114,208.84.5.201,6.0,66.0,1762230726.939429
23.48.32.202,192.168.137.114,6.0,86.0,1762230726.959731
23.48.32.209,192.168.137.114,6.0,86.0,1762230726.959731
23.48.32.202,192.168.137.114,6.0,86.0,1762230726.959731
52.182.143.210,192.168.137.114,6.0,66.0,1762230726.959731
23.48.32.202,192.168.137.114,6.0,86.0,1762230726.959731
192.168.137.114,23.48.32.202,6.0,66.0,1762230726.959882
192.168.137.114,23.48.32.202,6.0,66.0,1762230726.959942
192.168.137.114,23.48.32.209,6.0,90.0,1762230726.970081
192.168.137.114,23.48.32.202,6.0,90.0,1762230726.970439
23.48.32.209,192.168.137.114,6.0,54.0,1762230727.097162
23.48.32.202,192.168.137.114,6.0,54.0,1762230727.109474
192.168.137.114,18.97.36.75,6.0,295.0,1762230727.843588
192.168.137.114,18.97.36.75,6.0,295.0,1762230728.529598
18.97.36.75,192.168.137.114,6.0,54.0,1762230728.550359
18.97.36.75,192.168.137.114,6.0,172.0,1762230728.550359
192.168.137.114,18.97.36.75,6.0,54.0,1762230728.592104
18.97.36.75,192.168.137.114,6.0,66.0,1762230728.770784
192.168.137.114,208.84.5.201,6.0,66.0,1762230730.945952
52.182.143.210,192.168.137.114,6.0,66.0,1762230730.967335
192.168.137.114,192.168.29.146,17.0,87.0,1762230732.822446
192.168.137.114,142.250.183.170,17.0,71.0,1762230732.961349
142.250.183.170,192.168.137.114,17.0,67.0,1762230733.027005
192.168.137.114,192.168.29.146,17.0,120.0,1762230734.273588
192.168.137.1,224.0.0.251,17.0,85.0,1762230734.295947
,,,,
23.48.32.202,192.168.137.114,6.0,86.0,1762230734.295947
192.168.137.114,23.48.32.202,6.0,90.0,1762230734.302337
115.245.169.113,192.168.137.114,1.0,110.0,1762230734.307331
35.209.92.19,192.168.137.114,6.0,127.0,1762230734.42655
23.48.32.202,192.168.137.114,6.0,54.0,1762230734.461776
23.48.32.209,192.168.137.114,6.0,86.0,1762230734.53108
192.168.137.114,23.48.32.209,6.0,90.0,1762230734.531477
23.48.32.209,192.168.137.114,6.0,54.0,1762230734.65841
192.168.137.114,142.251.221.174,17.0,71.0,1762230735.925161
142.251.221.174,192.168.137.114,17.0,68.0,1762230735.978968
192.168.137.114,20.52.64.200,6.0,167.0,1762230737.490499
192.168.137.114,20.52.64.200,6.0,93.0,1762230737.491584
192.168.137.114,20.52.64.200,6.0,1494.0,1762230737.491648
192.168.137.114,20.52.64.200,6.0,724.0,1762230737.491648
20.52.64.200,192.168.137.114,6.0,54.0,1762230737.668578
20.52.64.200,192.168.137.114,6.0,93.0,1762230737.668578
20.52.64.200,192.168.137.114,6.0,54.0,1762230737.668578
192.168.137.114,20.52.64.200,6.0,54.0,1762230737.721565
20.52.64.200,192.168.137.114,6.0,153.0,1762230737.870285
192.168.137.114,20.52.64.200,6.0,89.0,1762230737.874682
20.52.64.200,192.168.137.114,6.0,54.0,1762230738.112531
142.250.183.170,192.168.137.114,17.0,201.0,1762230738.17996
192.168.137.114,142.250.183.170,17.0,75.0,1762230738.207694
192.168.137.114,172.217.24.106,17.0,71.0,1762230738.597828
192.168.137.1,224.0.0.251,17.0,94.0,1762230738.728177
,,,,
192.168.137.114,172.217.24.106,17.0,71.0,1762230738.785713
172.217.24.106,192.168.137.114,17.0,68.0,1762230738.801421
192.168.137.114,208.84.5.201,6.0,66.0,1762230738.957033
192.168.137.114,23.48.32.209,6.0,98.0,1762230740.158792
23.48.32.209,192.168.137.114,6.0,54.0,1762230740.303319
23.48.32.209,192.168.137.114,6.0,105.0,1762230740.345214
192.168.137.114,23.48.32.209,6.0,54.0,1762230740.391496
142.251.221.174,192.168.137.114,17.0,79.0,1762230741.441952
192.168.137.114,142.251.221.174,17.0,75.0,1762230741.446043
192.168.137.114,104.208.16.95,6.0,343.0,1762230742.177287
192.168.137.114,104.208.16.95,6.0,93.0,1762230742.17919
192.168.137.114,104.208.16.95,6.0,1494.0,1762230742.179257
192.168.137.114,104.208.16.95,6.0,1494.0,1762230742.179257
192.168.137.114,104.208.16.95,6.0,1494.0,1762230742.179257
192.168.137.114,104.208.16.95,6.0,1494.0,1762230742.179257
192.168.137.114,104.208.16.95,6.0,1494.0,1762230742.179257
192.168.137.114,104.208.16.95,6.0,1494.0,1762230742.179257
192.168.137.114,104.208.16.95,6.0,1494.0,1762230742.179257
192.168.137.114,104.208.16.95,6.0,1494.0,1762230742.179257
192.168.137.114,224.0.0.251,17.0,82.0,1762230960.138466
192.168.137.114,224.0.0.251,17.0,82.0,1762230960.138467
192.168.137.114,224.0.0.251,17.0,82.0,1762230960.139009
192.168.137.114,224.0.0.251,17.0,82.0,1762230960.139362
18.97.36.75,192.168.137.114,6.0,78.0,1762230960.443121
192.168.137.114,18.97.36.75,6.0,82.0,1762230960.444424
23.48.32.202,192.168.137.114,6.0,86.0,1762230960.646931
192.168.137.114,23.48.32.202,6.0,90.0,1762230960.647219
192.168.137.114,18.97.36.75,6.0,160.0,1762230960.864099
18.97.36.75,192.168.137.114,6.0,54.0,1762230960.883732
23.48.32.202,192.168.137.114,6.0,54.0,1762230960.954383
192.168.137.114,224.0.0.251,17.0,82.0,1762230961.145051
192.168.137.114,224.0.0.251,17.0,82.0,1762230961.14507
192.168.137.114,224.0.0.251,17.0,82.0,1762230961.145455
192.168.137.114,224.0.0.251,17.0,82.0,1762230961.145472
18.97.36.75,192.168.137.114,6.0,54.0,1762230961.158887
51.104.15.253,192.168.137.114,6.0,66.0,1762230962.438464
23.48.32.209,192.168.137.114,6.0,86.0,1762230962.438464
192.168.137.114,23.48.32.209,6.0,90.0,1762230962.438764
192.168.137.114,208.84.5.1,6.0,66.0,1762230962.485125
192.168.137.114,192.168.29.146,17.0,87.0,1762230962.485446
115.245.169.113,192.168.137.114,1.0,110.0,1762230962.594043
23.48.32.209,192.168.137.114,6.0,54.0,1762230962.698246
192.168.137.114,192.168.137.1,17.0,72.0,1762230962.954638
192.168.137.114,192.168.137.1,17.0,72.0,1762230963.122933
192.168.137.114,224.0.0.251,17.0,82.0,1762230963.154433
192.168.137.114,224.0.0.251,17.0,82.0,1762230963.154502
192.168.137.114,224.0.0.251,17.0,82.0,1762230963.15481
192.168.137.114,224.0.0.251,17.0,82.0,1762230963.155149
142.250.183.170,192.168.137.114,17.0,201.0,1762230963.412116
192.168.137.114,142.250.183.170,17.0,75.0,1762230963.419881
192.168.137.114,192.168.137.1,17.0,76.0,1762230963.87662
192.168.137.114,192.168.137.1,17.0,76.0,1762230963.87701
192.168.137.114,192.168.137.1,17.0,72.0,1762230964.138281
192.168.137.114,192.168.137.1,17.0,76.0,1762230964.900872
192.168.137.114,192.168.137.1,17.0,76.0,1762230964.901539
192.168.137.1,192.168.137.114,17.0,736.0,1762230964.947796
192.168.137.1,192.168.137.114,17.0,736.0,1762230964.947796
192.168.137.1,192.168.137.114,17.0,736.0,1762230964.947796
192.168.137.114,23.48.32.221,17.0,1292.0,1762230964.951116
192.168.137.114,23.48.32.221,17.0,1292.0,1762230964.951382
172.217.24.106,192.168.137.114,17.0,120.0,1762230965.399934
192.168.137.1,192.168.137.114,17.0,137.0,1762230965.399934
192.168.137.1,192.168.137.114,17.0,137.0,1762230965.399934
192.168.137.1,192.168.137.114,17.0,444.0,1762230965.399934
192.168.137.1,192.168.137.114,17.0,444.0,1762230965.399934
192.168.137.114,172.217.24.106,17.0,76.0,1762230965.400349
192.168.137.114,192.168.137.1,17.0,76.0,1762230965.402676
192.168.137.1,192.168.137.114,17.0,444.0,1762230965.406034
192.168.137.114,107.20.175.209,6.0,66.0,1762230965.407582
23.48.32.221,192.168.137.114,17.0,82.0,1762230965.459692
23.48.32.221,192.168.137.114,17.0,1292.0,1762230965.459692
23.48.32.221,192.168.137.114,17.0,1292.0,1762230965.459692
23.48.32.221,192.168.137.114,17.0,309.0,1762230965.459692
192.168.137.114,23.48.32.221,17.0,209.0,1762230965.460765
192.168.137.114,107.20.175.209,6.0,66.0,1762230965.666024
107.20.175.209,192.168.137.114,6.0,66.0,1762230965.767308
23.48.32.221,192.168.137.114,17.0,1292.0,1762230965.767308
23.48.32.221,192.168.137.114,17.0,345.0,1762230965.767308
23.48.32.221,192.168.137.114,17.0,103.0,1762230965.767308
23.48.32.221,192.168.137.114,17.0,63.0,1762230965.767308
23.48.32.221,192.168.137.114,17.0,112.0,1762230965.767308
192.168.137.114,107.20.175.209,6.0,54.0,1762230965.767697
192.168.137.114,23.48.32.221,17.0,211.0,1762230965.76863
192.168.137.114,23.48.32.221,17.0,73.0,1762230965.769263
192.168.137.114,107.20.175.209,6.0,1514.0,1762230965.769508
192.168.137.114,107.20.175.209,6.0,522.0,1762230965.769508
192.168.137.114,23.48.32.221,17.0,73.0,1762230965.769843
107.20.175.209,192.168.137.114,6.0,54.0,1762230965.869547
192.168.137.114,192.168.137.1,17.0,81.0,1762230965.879677
107.20.175.209,192.168.137.114,6.0,66.0,1762230965.971996
192.168.137.114,192.168.137.1,17.0,81.0,1762230966.042316
107.20.175.209,192.168.137.114,6.0,66.0,1762230966.07402
23.48.32.221,192.168.137.114,17.0,67.0,1762230966.07402
192.168.137.114,107.20.175.209,6.0,54.0,1762230966.074335
107.20.175.209,192.168.137.114,6.0,1514.0,1762230966.075381
107.20.175.209,192.168.137.114,6.0,1514.0,1762230966.075381
107.20.175.209,192.168.137.114,6.0,1448.0,1762230966.075381
192.168.137.114,107.20.175.209,6.0,54.0,1762230966.075575
192.168.137.114,107.20.175.209,6.0,1514.0,1762230966.076623
192.168.137.114,107.20.175.209,6.0,458.0,1762230966.076623
192.168.137.114,107.20.175.209,6.0,180.0,1762230966.077811
192.168.137.114,107.20.175.209,6.0,153.0,1762230966.078055
192.168.137.114,107.20.175.209,6.0,534.0,1762230966.078434
192.168.137.114,107.20.175.209,6.0,1514.0,1762230966.078557
192.168.137.114,107.20.175.209,6.0,1514.0,1762230966.078557
192.168.137.114,107.20.175.209,6.0,650.0,1762230966.078557
107.20.175.209,192.168.137.114,6.0,54.0,1762230966.176589
192.168.137.1,192.168.137.114,17.0,678.0,1762230966.176589
192.168.137.1,192.168.137.114,17.0,678.0,1762230966.176589
192.168.137.114,23.48.32.202,17.0,1292.0,1762230966.179248
192.168.137.114,23.48.32.202,17.0,1292.0,1762230966.179493
107.20.175.209,192.168.137.114,6.0,66.0,1762230966.381784
192.168.137.114,23.48.32.202,6.0,66.0,1762230966.587553
107.20.175.209,192.168.137.114,6.0,54.0,1762230966.60636
107.20.175.209,192.168.137.114,6.0,54.0,1762230966.60636
107.20.175.209,192.168.137.114,6.0,258.0,1762230966.60636
107.20.175.209,192.168.137.114,6.0,132.0,1762230966.60636
107.20.175.209,192.168.137.114,6.0,219.0,1762230966.60636
107.20.175.209,192.168.137.114,6.0,2974.0,1762230966.60636
107.20.175.209,192.168.137.114,6.0,92.0,1762230966.60636
107.20.175.209,192.168.137.114,6.0,1448.0,1762230966.60636
23.48.32.202,192.168.137.114,17.0,82.0,1762230966.60636
23.48.32.202,192.168.137.114,17.0,1292.0,1762230966.60636
23.48.32.202,192.168.137.114,17.0,1292.0,1762230966.60636
23.48.32.202,192.168.137.114,17.0,301.0,1762230966.60636
192.168.137.114,107.20.175.209,6.0,54.0,1762230966.606607
192.168.137.114,107.20.175.209,6.0,54.0,1762230966.606636
192.168.137.114,107.20.175.209,6.0,180.0,1762230966.610101
192.168.137.114,107.20.175.209,6.0,92.0,1762230966.61025
192.168.137.114,23.48.32.202,17.0,206.0,1762230966.617133
192.168.137.114,192.168.137.1,17.0,92.0,1762230966.618111
192.168.137.114,23.48.32.202,17.0,1292.0,1762230966.618411
192.168.137.114,23.48.32.202,17.0,1292.0,1762230966.618506
192.168.137.114,23.48.32.202,17.0,413.0,1762230966.6186
192.168.137.114,23.48.32.202,17.0,325.0,1762230966.618676
23.48.32.202,192.168.137.114,17.0,1292.0,1762230966.688715
192.168.137.114,23.48.32.202,17.0,208.0,1762230966.689425
192.168.137.114,192.168.137.1,17.0,92.0,1762230966.789463
192.168.137.1,192.168.137.114,17.0,443.0,1762230966.893721
192.168.137.1,192.168.137.114,17.0,443.0,1762230966.893721
23.48.32.202,192.168.137.114,17.0,345.0,1762230966.893721
23.48.32.202,192.168.137.114,17.0,106.0,1762230966.893721
23.48.32.202,192.168.137.114,17.0,63.0,1762230966.893721
23.48.32.202,192.168.137.114,17.0,112.0,1762230966.893721
23.48.32.202,192.168.137.114,6.0,66.0,1762230966.893721
192.168.137.114,23.48.32.202,6.0,54.0,1762230966.894087
192.168.137.114,23.48.32.202,17.0,73.0,1762230966.895164
192.168.137.114,23.48.32.202,17.0,73.0,1762230966.895313
192.168.137.114,23.48.32.202,6.0,1438.0,1762230966.896208
192.168.137.114,23.48.32.202,6.0,816.0,1762230966.896208
192.168.137.114,104.208.16.90,6.0,66.0,1762230966.898001
107.20.175.209,192.168.137.114,6.0,54.0,1762230966.995653
107.20.175.209,192.168.137.114,6.0,258.0,1762230966.995653
107.20.175.209,192.168.137.114,6.0,123.0,1762230966.995653
23.48.32.202,192.168.137.114,17.0,68.0,1762230966.995653
107.20.175.209,192.168.137.114,6.0,54.0,1762230966.995653
23.48.32.202,192.168.137.114,6.0,54.0,1762230966.995653
192.168.137.114,107.20.175.209,6.0,54.0,1762230966.995796
192.168.137.114,13.107.236.201,6.0,66.0,1762230967.150243
23.48.32.202,192.168.137.114,6.0,318.0,1762230967.200941
192.168.137.114,23.48.32.202,6.0,134.0,1762230967.201757
192.168.137.114,23.48.32.202,17.0,71.0,1762230967.212057
104.208.16.90,192.168.137.114,6.0,66.0,1762230967.303198
23.48.32.202,192.168.137.114,17.0,965.0,1762230967.305785
23.48.32.202,192.168.137.114,17.0,63.0,1762230967.305896
192.168.137.114,23.48.32.202,17.0,77.0,1762230967.306506
192.168.137.114,150.171.21.201,6.0,66.0,1762230967.41326
23.48.32.202,192.168.137.114,17.0,68.0,1762230967.507899
23.48.32.202,192.168.137.114,6.0,54.0,1762230967.507899
23.48.32.202,192.168.137.114,6.0,357.0,1762230967.507899
192.168.137.114,23.48.32.202,6.0,54.0,1762230967.551871
192.168.137.114,204.14.183.201,6.0,66.0,1762230967.679323
23.48.32.202,192.168.137.114,17.0,66.0,1762230967.712549
23.48.32.202,192.168.137.114,17.0,1494.0,1762230967.712549
192.168.137.114,23.48.32.202,17.0,74.0,1762230967.741695
23.48.32.202,192.168.137.114,6.0,86.0,1762230968.067659
192.168.137.114,23.48.32.202,6.0,90.0,1762230968.071976
104.208.16.90,192.168.137.114,6.0,66.0,1762230968.378755
192.168.137.114,142.251.221.174,17.0,71.0,1762230968.379795
142.251.221.174,192.168.137.114,17.0,68.0,1762230968.430331
192.168.137.114,23.48.32.202,6.0,90.0,1762230968.648131
192.168.137.114,204.14.183.201,6.0,66.0,1762230968.694399
23.48.32.202,192.168.137.114,6.0,66.0,1762230969.046388
192.168.137.114,192.168.137.1,17.0,75.0,1762230969.881242
192.168.137.114,192.168.137.1,17.0,75.0,1762230970.042735
192.168.137.114,208.84.5.1,6.0,66.0,1762230970.491943
192.168.137.114,204.14.183.201,6.0,66.0,1762230970.707781
192.168.137.114,192.168.137.1,17.0,75.0,1762230971.048554
192.168.137.1,192.168.137.114,17.0,226.0,1762230971.201192
192.168.137.1,192.168.137.114,17.0,226.0,1762230971.201192
104.208.16.90,192.168.137.114,6.0,66.0,1762230971.201192
23.48.32.209,192.168.137.114,6.0,86.0,1762230971.201192
192.168.137.114,23.48.32.209,6.0,90.0,1762230971.201789
192.168.137.114,142.250.182.67,17.0,1292.0,1762230971.203645
192.168.137.114,142.250.182.67,17.0,1292.0,1762230971.203722
192.168.137.114,142.250.182.67,17.0,121.0,1762230971.204225
192.168.137.114,142.250.182.67,17.0,973.0,1762230971.204641
192.168.137.1,192.168.137.114,17.0,226.0,1762230971.208327
192.168.137.1,192.168.137.114,17.0,226.0,1762230971.355042
23.48.32.209,192.168.137.114,6.0,54.0,1762230971.355447
192.168.137.114,142.250.182.67,17.0,1292.0,1762230971.518194
192.168.137.114,142.250.182.67,17.0,1292.0,1762230971.518289
192.168.137.114,142.250.182.67,17.0,1292.0,1762230971.518324
192.168.137.114,142.250.182.67,17.0,1292.0,1762230971.518359
192.168.137.114,142.250.182.67,17.0,1292.0,1762230972.126246
23.48.32.209,192.168.137.114,6.0,66.0,1762230972.159906
142.250.182.67,192.168.137.114,17.0,82.0,1762230972.159906
142.250.182.67,192.168.137.114,17.0,82.0,1762230972.159906
192.168.137.114,142.250.182.67,17.0,1292.0,1762230972.160536
192.168.137.114,142.250.182.67,17.0,1292.0,1762230972.186423
142.250.182.67,192.168.137.114,17.0,1292.0,1762230972.472857
142.250.182.67,192.168.137.114,17.0,1292.0,1762230972.472985
142.250.182.67,192.168.137.114,17.0,1292.0,1762230972.473012
192.168.137.114,142.250.182.67,17.0,1292.0,1762230972.473803
192.168.137.114,142.251.221.174,17.0,456.0,1762230972.865848
192.168.137.114,142.251.221.174,17.0,456.0,1762230973.108515
192.168.137.114,142.250.182.67,17.0,1292.0,1762230973.557943
192.168.137.114,142.251.221.174,17.0,456.0,1762230973.588516
192.168.137.114,192.168.29.146,17.0,87.0,1762230973.604144
192.168.137.114,142.251.221.174,17.0,1292.0,1762230973.809119
192.168.137.114,142.251.221.174,17.0,1292.0,1762230974.120022
192.168.137.114,192.168.29.146,17.0,120.0,1762230974.354571
192.168.137.114,142.251.221.174,17.0,1292.0,1762230974.431769
192.168.137.114,142.251.221.174,17.0,456.0,1762230974.54179
192.168.137.114,204.14.183.201,6.0,66.0,1762230974.711107
192.168.137.114,142.251.221.174,17.0,71.0,1762230974.742011
192.168.137.114,142.250.182.67,17.0,1292.0,1762230975.709731
192.168.137.1,224.0.0.251,17.0,82.0,1762230987.073342
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762230987.073342
,,,,
23.48.32.202,192.168.137.114,6.0,86.0,1762230987.073342
